county,hpsa_score,underserved_pop,provider_fte,capacity_index,capacity_z,risk_score,risk_z,intervention_priority,category
"St. Mary Parish, LA",9.25,217629.0,45.24379999999999,-9.25,0.17370295590416546,-1.151014083619507,-1.1879059214258567,-1.3616088773300221,Moderate
"St. Mary's County, MD",14.0,226812.0,21.0,-14.0,-0.7378340422894865,0.38632331781156,0.36720508888082415,1.1050391311703107,Moderate
"St. Tammany Parish, LA",8.454545454545455,270907.0,40.65,-8.454545454545455,0.32635269244377213,-0.20447122098612153,-0.23041979896623574,-0.5567724914100078,Moderate
"St. Thomas, VI",8.428571428571429,156758.0,46.85,-8.428571428571429,0.33133717363690224,1.7554756983154902,1.7521866418745016,1.4208494682375994,Moderate
"Stafford County, KS",7.0,7047.0,1.03,-7.0,0.6054836392590532,1.5730197252148568,1.567621241721686,0.9621376024626327,Moderate
"Stafford County, VA",16.0,10189.0,0.0,-16.0,-1.121639094160498,-0.46580556911816284,-0.49477551019341715,0.6268635839670808,Moderate
"Stanislaus County, CA",5.65546218487395,4955318.0,819.86,-5.65546218487395,0.8635038421975482,-0.15083771156669531,-0.1761662168040531,-1.0396700590016013,Moderate
"Stanley County, SD",10.0,43173.0,0.1,-10.0,0.0297760614525362,-0.0739475656083926,-0.09838712130261199,-0.12816318275514818,Moderate
"Stanly County, NC",13.666666666666666,25087.0,5.0353,-13.666666666666666,-0.6738665336443178,-0.4516594761596227,-0.480465870102589,0.1934006635417288,Moderate
"Stanton County, KS",11.0,796.0,0.18,-11.0,-0.16212646448296947,0.19502498402812674,0.1736950989182995,0.335821563401269,Moderate
"Stanton County, NE",4.0,35715.0,8.7,-4.0,1.1811912170655703,-0.7582820688875902,-0.7906334166126607,-1.971824633678231,Low Priority
"Stark County, IL",11.666666666666666,110301.0,20.1,-11.666666666666666,-0.2900614817733065,-1.1306153349375263,-1.1672713368237402,-0.8772098550504337,Moderate
"Stark County, ND",8.166666666666666,117342.0,3.5999999999999996,-8.166666666666666,0.38159735900096337,0.6227112239002686,0.6063259449269298,0.22472858592596645,Moderate
"Stark County, OH",10.68421052631579,804625.0,68.5013,-10.68421052631579,-0.10152566681912556,0.6295295842218108,0.6132231343132013,0.7147488011323269,Moderate
"Starke County, IN",13.0,31610.0,2.9812,-13.0,-0.5459315163539809,-0.8043157596599924,-0.8371993163940469,-0.291267800040066,Moderate
"Starr County, TX",15.625,376188.0,5.75,-15.625,-1.0496756469346833,0.8953554307625996,0.8821222714803983,1.9317979184150817,High Priority
"Ste. Genevieve County, MO",11.545454545454545,290017.0,12.1414,-11.545454545454545,-0.26680056953869974,-0.6315777291653314,-0.6624642108336924,-0.3956636412949927,Moderate
"Stearns County, MN",4.396396396396397,1648207.0,505.4181,-4.396396396396397,1.1051217473253698,0.2531652380379812,0.2325075294677594,-0.8726142178576104,Moderate
"Steele County, ND",6.444444444444445,287984.0,76.3,-6.444444444444445,0.7120961536676674,0.820344012612456,0.8062436243106754,0.09414747064300799,Moderate
"Stephens County, GA",17.0,11176.0,0.7438,-17.0,-1.3135416200960035,-0.03361256470371303,-0.057585795614960286,1.2559558244810431,Moderate
"Stephens County, OK",9.0,36084.0,5.8312,-9.0,0.2216785873880419,0.45474091214113466,0.4364136790976336,0.21473509170959174,Moderate
"Stephens County, TX",9.5,49769.0,12.31,-9.5,0.12572732442028903,-0.5164296438875717,-0.5459848647483849,-0.6717121891686739,Moderate
"Stephenson County, IL",2.3333333333333335,47971.0,7.0076,-2.3333333333333335,1.501028760291413,-0.19646658342809717,-0.22232261744420262,-1.7233513777356155,Moderate
"Sterling County, TX",13.0,1355.0,0.0,-13.0,-0.5459315163539809,-0.20585943088034037,-0.2318240583624534,0.31410745799152745,Moderate
"Steuben County, IN",9.5,65869.0,15.705,-9.5,0.12572732442028903,-0.7465783465402389,-0.7787943840964442,-0.9045217085167332,Moderate
"Steuben County, NY",13.113636363636363,1105460.0,126.0856,-13.113636363636363,-0.5677386215739246,-0.1767741631157821,-0.2024025272813268,0.36533609429259783,Moderate
"Stevens County, KS",13.0,20795.0,1.365,-13.0,-0.5459315163539809,-1.5486182988637467,-1.5901069556913912,-1.0441754393374103,Moderate
"Stevens County, MN",8.0,42720.0,0.756,-8.0,0.4135811133235476,-0.4911537471421047,-0.5204167459426752,-0.9339978592662228,Moderate
"Stevens County, WA",8.1,117630.0,27.425,-8.1,0.3943908607299971,-0.28487549336967083,-0.31175364873985134,-0.7061445094698484,Moderate
"Stewart County, GA",20.0,226464.0,1.675,-20.0,-1.8892491979025205,-0.2561797524953804,-0.2827261479836893,1.6065230499188312,Moderate
"Stewart County, TN",16.0,13241.0,0.0,-16.0,-1.121639094160498,-0.24149744587077906,-0.2678740949032386,0.8537649992572593,Moderate
"Stillwater County, MT",11.5,18109.0,2.9,-11.5,-0.2580777274507223,-0.061764199860128925,-0.08606290008735934,0.172014827363363,Moderate
"Stoddard County, MO",18.77777777777778,415010.0,0.0,-18.77777777777778,-1.6547016662035694,0.4794415180860639,0.4613998559970242,2.1161015222005934,Moderate
"Stokes County, NC",3.125,424656.0,80.4856,-3.125,1.3491059272591377,0.8745170741325226,0.8610429964936815,-0.48806293076545615,Moderate
"Stone County, AR",16.0,6651.0,0.8,-16.0,-1.121639094160498,-0.6497652268482671,-0.680861979515006,0.44077711464549185,Moderate
"Stone County, MO",10.0,193140.0,4.2,-10.0,0.0297760614525362,-1.2032008553891445,-1.2406960397796927,-1.2704721012322289,Moderate
"Stone County, MS",17.0,6133.0,0.88,-17.0,-1.3135416200960035,-1.042044412243103,-1.0776764196982587,0.23586520039774483,Moderate
"Stonewall County, TX",10.0,16742.0,0.2,-10.0,0.0297760614525362,-0.48720292119492714,-0.5164202433372342,-0.5461963047897704,Moderate
"Storey County, NV",19.0,4128.0,0.0,-19.0,-1.697346671967015,-0.3519213178165091,-0.37957460963972317,1.3177720623272917,Moderate
"Story County, IA",5.666666666666667,50193.0,3.4210000000000003,-5.666666666666667,0.8613536738397274,-0.7699960661974573,-0.8024828428832503,-1.6638365167229776,Low Priority
"Strafford County, NH",6.4,445013.0,119.7,-6.4,0.7206251548203566,-1.2961166642498945,-1.3346860755756067,-2.0553112303959633,Low Priority
"Stutsman County, ND",5.6923076923076925,175407.0,34.1,-5.6923076923076925,0.8564330962516375,-0.4561208274741882,-0.48497880040901925,-1.3414118966606567,Moderate
"Sublette County, WY",4.25,16645.0,4.6,-4.25,1.1332155855816939,0.18142662011397137,0.15993952032808573,-0.9732760652536081,Moderate
"Suffolk City, VA",2.5,2401.0,21.200000000000003,-2.5,1.4690450059688287,0.5950294658355647,0.5783241499331996,-0.8907208560356291,Moderate
"Suffolk County, MA",7.215116279069767,6713320.0,1728.372,-7.215116279069767,0.5642022819357178,-0.5574230531083212,-0.5874522108038782,-1.151654492739596,Low Priority
"Suffolk County, NY",3.0,118431.0,49.6,-3.0,1.373093743001076,-0.41299782214343406,-0.4413572373578998,-1.8144509803589757,Moderate
"Sullivan County, IN",9.4,94128.0,12.875,-9.4,0.14491757701383953,-0.9266983088473107,-0.9609967661493415,-1.105914343163181,Moderate
"Sullivan County, MO",17.25,31155.0,0.0,-17.25,-1.36151725157988,-0.03143917037477642,-0.05538727403633923,1.3061299775435407,Moderate
"Sullivan County, NH",7.076923076923077,160359.0,27.0506,-7.076923076923077,0.5907219064947836,-0.8484286341908146,-0.8818221928135631,-1.4725440993083467,Low Priority
"Sullivan County, NY",9.0625,217843.0,42.6836,-9.0625,0.20968467951707276,0.5731278132412001,0.5561692859054961,0.3464846063884233,Moderate
"Sullivan County, PA",8.529411764705882,194967.0,35.877700000000004,-8.529411764705882,0.31198565841651515,-1.7858664919341112,-1.8300980447494246,-2.1420837031659397,Moderate
"Sullivan County, TN",15.0,77474.0,15.2975,-15.0,-0.9297365682249922,-0.3596296724524622,-0.3873720828258699,0.5423644853991223,Moderate
"Sully County, SD",3.0,3821.0,4.0,-3.0,1.373093743001076,0.3011073391917419,0.28100390332300307,-1.092089839678073,Moderate
"Summers County, WV",12.0,33983.0,1.5265,-12.0,-0.35402899041847513,0.18383451632250436,0.16237525493135477,0.5164042453498299,Moderate
"Summit County, CO",21.0,7277.0,0.0,-21.0,-2.081151723838026,2.6930336639804966,2.7005839903350046,4.781735714173031,High Priority
"Summit County, OH",16.67058823529412,1311854.0,145.2368,-16.67058823529412,-1.2503266703760725,0.3498000245679074,0.3302595391251282,1.5805862095012007,Moderate
"Summit County, UT",1.0,47884.0,2.0,-1.0,1.7568987948720873,-1.0040545968420098,-1.0392473928920651,-2.7961461877641525,Low Priority
"Sumner County, KS",2.6666666666666665,480527.0,169.67,-2.6666666666666665,1.4370612516462447,-0.09546424708907304,-0.12015256345260471,-1.5572138150988493,Moderate
"Sumner County, TN",16.615384615384617,934570.0,65.0541,-16.615384615384617,-1.2397329562746555,-1.776246333466452,-1.8203666648063974,-0.5806337085317419,Moderate
"Sumter County, AL",6.666666666666667,54947.0,3.4,-6.666666666666667,0.6694511479042218,-0.08059974929676088,-0.1051162128388839,-0.7745673607431056,Moderate
"Sumter County, FL",14.22,1390334.0,106.8304,-14.22,-0.7800525979952979,-0.8330560570007587,-0.8662718887470702,-0.08621929075177226,Moderate
"Sumter County, GA",9.0,45291.0,13.4378,-9.0,0.2216785873880419,0.9153902755601617,0.9023887449984899,0.680710157610448,Moderate
"Sumter County, SC",4.5,787864.0,294.6404,-4.5,1.0852399540978175,-0.5495402745955349,-0.5794782971752683,-1.6647182512730858,Low Priority
"Sunflower County, MS",10.666666666666666,31275.0,6.125,-10.666666666666666,-0.09815895583780081,-0.11676591579524663,-0.14170050700230255,-0.04354155116450174,Moderate
"Surry County, NC",3.7777777777777777,215373.0,45.0372,-3.7777777777777777,1.223836222829016,-0.6355578414044034,-0.6664903383184434,-1.8903265611474596,Low Priority
"Surry County, VA",14.0,6522.0,1.2,-14.0,-0.7378340422894865,1.7388513518533313,1.7353700964639815,2.4732041387534682,High Priority
"Susquehanna County, PA",7.784810126582278,1900036.0,332.3984,-7.784810126582278,0.4548765935881501,-0.3212427661179117,-0.3485413742013992,-0.8034179677895492,Moderate
"Sussex County, DE",2.8095238095238093,592544.0,111.7902,-2.8095238095238093,1.4096466050840295,1.8325570434792018,1.8301591470914784,0.4205125420074489,Moderate
"Sussex County, NJ",0.0,2586179.0,686.8,-0.0,1.948801320807593,0.8141517621182666,0.7999797833912214,-1.1488215374163715,Moderate
"Sussex County, VA",12.833333333333334,52068.0,6.18,-12.833333333333334,-0.5139477620313967,0.48206672733538614,0.4640554160609241,0.9780031780923208,Moderate
"Sutter County, CA",3.0,148521.0,0.0,-3.0,1.373093743001076,0.3687331473175197,0.3494115532633403,-1.0236821897377357,Moderate
"Sutton County, TX",8.0,8939.0,2.5,-8.0,0.4135811133235476,0.39379729821625153,0.3747654781664375,-0.03881563515711006,Moderate
"Suwannee County, FL",16.666666666666668,329896.0,6.2,-16.666666666666668,-1.2495741114508352,-1.92767257934561,-1.973543593954728,-0.7239694825038927,Moderate
"Swain County, NC",18.818181818181817,95301.0,0.0,-18.818181818181817,-1.6624553036151044,-0.2788833941507565,-0.3056922731033063,1.3567630305117981,Moderate
"Swains Island, AS",22.0,55009.0,1.0,-22.0,-2.2730542497735318,0.8451579711843216,0.831344464339989,3.104398714113521,High Priority
"Sweet Grass County, MT",10.0,8589.0,0.9,-10.0,0.0297760614525362,-0.04889718347410554,-0.07304712434868611,-0.10282318580122231,Moderate
"Sweetwater County, WY",6.833333333333333,131315.0,28.95,-6.833333333333333,0.6374673935816375,-1.405189846803575,-1.44502028520358,-2.082487678785218,Low Priority
"Swift County, MN",12.25,38448.0,2.8600000000000003,-12.25,-0.4020046219023516,-0.05240445057746945,-0.07659493999634451,0.32540968190600705,Moderate
"Swisher County, TX",10.333333333333334,14088.0,5.1,-10.333333333333334,-0.03419144719263247,1.7041055162554912,1.7002225540635896,1.7344140012562221,Moderate
"Switzerland County, IN",11.8,57722.0,2.4,-11.8,-0.3156484852313742,1.2468917155347194,1.2377227704096119,1.553371255640986,Moderate
"Talbot County, GA",17.0,12313.0,2.8,-17.0,-1.3135416200960035,-0.062004009366031745,-0.08630548210133919,1.2272361379946644,Moderate
"Talbot County, MD",9.0,95298.0,18.0,-9.0,0.2216785873880419,0.9514492770580866,0.9388646351953254,0.7171860478072835,Moderate
"Taliaferro County, GA",10.0,1733.0,0.0,-10.0,0.0297760614525362,-0.36650702036805183,-0.39432894177907524,-0.42410500323161143,Moderate
"Talladega County, AL",10.75,275709.0,43.7331,-10.75,-0.11415083299909307,-1.703871586826719,-1.747155172480227,-1.633004339481134,Moderate
"Tallahatchie County, MS",16.5,77298.0,1.0,-16.5,-1.2175903571282507,-0.9244659881295544,-0.9587386369166259,0.25885172021162484,Moderate
"Tallapoosa County, AL",14.411764705882353,375073.0,69.1919,-14.411764705882353,-0.8168527294394007,1.5628887685081978,1.5573731580513088,2.3742258874907094,High Priority
"Tama County, IA",14.333333333333334,24750.0,4.0,-14.333333333333334,-0.8018015509346552,-0.2739930818293042,-0.3007454224458972,0.501056128488758,Moderate
"Taney County, MO",16.0,337688.0,0.0,-16.0,-1.121639094160498,-0.24338397937501807,-0.26978243917497985,0.851856654985518,Moderate
"Tangipahoa Parish, LA",5.647058823529412,767448.0,49.960300000000004,-5.647058823529412,0.8651164684659137,-0.29983819627488056,-0.32688933984460117,-1.192005808310515,Moderate
"Taos County, NM",7.769230769230769,56409.0,3.52,-7.769230769230769,0.45786631161635655,1.904136589573007,1.902566245324834,1.4446999337084774,Moderate
"Tarrant County, TX",9.69047619047619,5286062.0,825.9135,-9.69047619047619,0.0891744623373357,1.6259589153620633,1.621172477382774,1.5319980150454384,Moderate
"Tate County, MS",14.5,37434.0,7.714,-14.5,-0.8337853052572394,2.218780233448134,2.2208475767083953,3.0546328819656345,High Priority
"Tattnall County, GA",9.625,30609.0,7.919999999999999,-9.625,0.10173950867835083,-0.1590452104000513,-0.18446860494015765,-0.2862081136185085,Moderate
"Taylor County, FL",15.6,122704.0,3.3468,-15.6,-1.0448780837862954,0.29562448874709507,0.2754576640352592,1.3203357478215545,Moderate
"Taylor County, GA",10.0,16965.0,2.0,-10.0,0.0297760614525362,-1.5166425494207911,-1.5577615252248849,-1.587537586677421,Moderate
"Taylor County, IA",4.0,100578.0,3.0,-4.0,1.1811912170655703,1.4769344261182744,1.4704250722831413,0.28923385521757106,Moderate
"Taylor County, KY",17.2,176365.0,0.7929,-17.2,-1.3519221252831046,-1.167779551267935,-1.2048652195660963,0.14705690571700836,Moderate
"Taylor County, TX",15.0,46994.0,6.7242,-15.0,-0.9297365682249922,0.2167755637626291,0.19569714348847103,1.1254337117134632,Moderate
"Taylor County, WI",2.7333333333333334,93497.0,15.429400000000001,-2.7333333333333334,1.4242677499172107,-1.097302527632844,-1.1335733903771683,-2.557841140294379,Low Priority
"Taylor County, WV",12.5,64835.0,5.140000000000001,-12.5,-0.449980253386228,-0.5888668267386961,-0.6192595151293102,-0.16927926174308222,Moderate
"Tazewell County, IL",9.724137931034482,546388.0,106.63560000000001,-9.724137931034482,0.08271468929681373,-0.8372624310497003,-0.870526893920878,-0.9532415832176917,Moderate
"Tazewell County, VA",15.6,124912.0,2.2768,-15.6,-1.0448780837862954,-0.6078752606758179,-0.638487711149773,0.40639037263652245,Moderate
"Tehama County, CA",11.342105263157896,796762.0,76.6982,-11.342105263157896,-0.22777732861880054,-0.5391227031489786,-0.5689402851278703,-0.3411629565090698,Moderate
"Telfair County, GA",22.0,5341.0,0.0,-22.0,-2.2730542497735318,-0.5482687949250771,-0.5781921175551866,1.6948621322183453,Moderate
"Teller County, CO",0.0,1820.0,0.0,-0.0,1.948801320807593,0.8333339117803071,0.8193837035150807,-1.1294176172925123,Moderate
"Tensas Parish, LA",21.0,51797.0,0.2,-21.0,-2.081151723838026,-1.10486279306252,-1.141221062254263,0.9399306615837633,Moderate
"Terrebonne Parish, LA",4.285714285714286,293047.0,31.4479,-4.285714285714286,1.12636192394114,0.22054142701386686,0.19950654498996162,-0.9268553789511784,Moderate
"Terrell County, GA",13.0,8401.0,2.1,-13.0,-0.5459315163539809,1.2179591523055584,1.208455709325832,1.7543872256798128,High Priority
"Terrell County, TX",10.0,3808.0,0.0,-10.0,0.0297760614525362,-0.513196364513396,-0.5427142044824618,-0.572490265934998,Moderate
"Terry County, TX",18.0,5352.0,0.18,-18.0,-1.5054441460315091,-0.7179188907476018,-0.7498035879244134,0.7556405581070957,Moderate
"Teton County, ID",8.8,28279.0,2.6,-8.8,0.26005909257514287,-0.23052462518025083,-0.25677441421240454,-0.5168335067875474,Moderate
"Teton County, MT",8.5,37774.0,4.0,-8.5,0.3176298503557947,1.1797252083607102,1.1697797315341423,0.8521498811783476,Moderate
"Texas County, MO",15.0,121318.0,0.75,-15.0,-0.9297365682249922,0.1941076309533577,0.17276714005540836,1.1025037082804006,Moderate
"Texas County, OK",12.0,14957.0,0.5244,-12.0,-0.35402899041847513,-0.5312142946075984,-0.560940445154384,-0.20691145473590888,Moderate
"Thayer County, NE",12.0,53784.0,1.0,-12.0,-0.35402899041847513,0.48387665118803963,0.46588626497441443,0.8199152553928896,Moderate
"Thomas County, GA",20.0,16201.0,1.4256,-20.0,-1.8892491979025205,-1.1022921498364233,-1.138620699067397,0.7506284988351235,Moderate
"Thomas County, KS",3.0,12176.0,2.6372,-3.0,1.373093743001076,0.681359510442948,0.6656522815224241,-0.7074414614786518,Moderate
"Thomas County, NE",8.0,3653.0,1.38,-8.0,0.4135811133235476,0.40860730770176745,0.38974671051805604,-0.02383440280549154,Moderate
"Throckmorton County, TX",4.5,13280.0,1.3,-4.5,1.0852399540978175,-0.307808471138884,-0.334951761395423,-1.4201917154932404,Moderate
"Thurston County, NE",13.875,49866.0,1.8944,-13.875,-0.7138462265475483,-0.8385857984472311,-0.8718655611572734,-0.15801933460972517,Moderate
"Thurston County, WA",11.2,8911522.0,1671.9550000000002,-11.2,-0.20050696967007048,-0.8866809222834574,-0.9205167268351238,-0.7200097571650532,Moderate
"Tift County, GA",21.0,17475.0,1.5644,-21.0,-2.081151723838026,0.5348173363459102,0.5174158903434638,2.5985676141814897,High Priority
"Tillamook County, OR",9.454545454545455,58422.0,4.721,-9.454545454545455,0.13445016650826647,1.2289805024890619,1.219604480573352,1.0851543140650854,Moderate
"Tillman County, OK",8.5,11605.0,2.2,-8.5,0.3176298503557947,-0.637307747028795,-0.6682604751153208,-0.9858903254711155,Moderate
"Tinian Municipality, MP",16.0,53890.0,12.6,-16.0,-1.121639094160498,0.4583867035514844,0.44010162057244506,1.561740714732943,Moderate
"Tioga County, NY",3.75,86455.0,18.7176,-3.75,1.2291668485494467,-2.0870270186020687,-2.1347403766507598,-3.3639072252002062,Low Priority
"Tioga County, PA",6.412844036697248,875046.0,177.9587,-6.412844036697248,0.7181603517349465,-0.5846177306571996,-0.6149612940009912,-1.3331216457359378,Low Priority
"Tippah County, MS",19.5,31153.0,1.5799999999999998,-19.5,-1.7932979349347677,-0.031058932870901952,-0.05500264049509039,1.7382952944396775,Moderate
"Tippecanoe County, IN",13.6,281452.0,17.959,-13.6,-0.6610730319152842,-0.9096834169818336,-0.9437851601254784,-0.2827121282101942,Moderate
"Tipton County, TN",12.25,112948.0,13.8,-12.25,-0.4020046219023516,-0.9365063747895958,-0.9709182260204557,-0.5689136041181042,Moderate
"Tishomingo County, MS",9.0,29633.0,6.322500000000001,-9.0,0.2216785873880419,-0.667779556468886,-0.6990845780872131,-0.920763165475255,Moderate
"Titus County, TX",14.0,59523.0,3.2375,-14.0,-0.7378340422894865,0.29219272832637316,0.2719862280251605,1.009820270314647,Moderate
"Toa Alta Municipio, PR",4.666666666666667,626783.0,80.1132,-4.666666666666667,1.053256199775233,-0.1873290184063747,-0.2130794103515721,-1.266335610126805,Moderate
"Toa Baja Municipio, PR",0.0,396089.0,85.9,-0.0,1.948801320807593,-2.238231233324972,-2.2876927076754767,-4.23649402848307,Low Priority
"Todd County, KY",12.285714285714286,395073.0,4.8,-12.285714285714286,-0.4088582835429055,-2.120700152635066,-2.168802815668702,-1.7599445321257963,Moderate
"Todd County, MN",7.066666666666666,263521.0,37.5961,-7.066666666666666,0.5926901375300195,-0.6068651778571752,-0.6374659504672249,-1.2301560879972444,Low Priority
"Todd County, SD",20.333333333333332,20293.0,0.75,-20.333333333333332,-1.9532167065476889,0.4576865860535519,0.4393934088106485,2.3926101153583375,Moderate
"Toke, MH",25.0,53158.0,0.0,-25.0,-2.848761827580049,-2.7475048427252347,-2.802854178735598,0.0459076488444512,Moderate
"Tolland County, CT",3.7142857142857144,177281.0,31.200000000000003,-3.7142857142857144,1.2360205101900004,-0.4997301761516306,-0.52909232956499,-1.7651128397549902,Low Priority
"Tom Green County, TX",9.0,148775.0,39.093199999999996,-9.0,0.2216785873880419,-0.5262478565174211,-0.5559165886158963,-0.7775951760039382,Moderate
"Tompkins County, NY",8.0,17453.0,3.0548,-8.0,0.4135811133235476,1.3883377782084478,1.3808041325254914,0.9672230192019438,Moderate
"Tooele County, UT",9.0,132923.0,32.974999999999994,-9.0,0.2216785873880419,-0.38502181171286365,-0.41305778806034404,-0.6347363754483859,Moderate
"Toole County, MT",7.25,19682.0,4.23,-7.25,0.5575080077751768,0.38298898474092846,0.3638322066070032,-0.19367580116817362,Moderate
"Toombs County, GA",20.0,11798.0,0.0,-20.0,-1.8892491979025205,0.14125714008746323,0.11930562915405504,2.0085548270565754,Moderate
"Torrance County, NM",18.0,15161.0,3.2,-18.0,-1.5054441460315091,-2.1305664798072006,-2.178783210344842,-0.673339064313333,Moderate
"Towner County, ND",15.5,4973.0,0.0,-15.5,-1.025687831192745,0.7682072166317373,0.7535040595305205,1.7791918907232656,High Priority
"Towns County, GA",14.5,32850.0,0.1268,-14.5,-0.8337853052572394,0.21539650545628794,0.19430214148432431,1.0280874467415637,Moderate
"Traill County, ND",10.571428571428571,265240.0,76.10000000000001,-10.571428571428571,-0.07988252479632414,0.5082686396745896,0.4905602563984164,0.5704427811947406,Moderate
"Transylvania County, NC",5.333333333333333,14046.0,2.7319,-5.333333333333333,0.925321182484896,3.9262377064363267,3.9480454666463,3.022724284161404,Moderate
"Traverse County, MN",5.125,33478.0,0.1,-5.125,0.9653008753881264,-2.0841129394985884,-2.1317926070235407,-3.097093482411667,Low Priority
"Travis County, TX",4.071428571428571,3668022.0,649.8000000000001,-4.071428571428571,1.1674838937844627,1.7246966497611085,1.7210517477067497,0.553567853922287,Moderate
"Treasure County, MT",3.5,10711.0,1.2,-3.5,1.277142480033323,-0.28744751940035557,-0.3143554107183148,-1.591497890751638,Moderate
"Trego County, KS",8.0,829.0,0.16,-8.0,0.4135811133235476,0.2873289044030093,0.2670661720059839,-0.14651494131756365,Moderate
"Trempealeau County, WI",4.976190476190476,378441.0,88.53,-4.976190476190476,0.9938577988904338,-0.04551224530124217,-0.06962305191219485,-1.0634808508026286,Moderate
"Treutlen County, GA",14.0,6432.0,1.0,-14.0,-0.7378340422894865,-0.4242363333980435,-0.45272568033940125,0.2851083619500852,Moderate
"Trigg County, KY",11.25,79637.0,4.449999999999999,-11.25,-0.2101020959668459,-0.5698329282387585,-0.6000055601427478,-0.3899034641759018,Moderate
"Trimble County, KY",15.25,22776.0,2.5774,-15.25,-0.9777121997088686,0.329508735573009,0.3097336565830738,1.2874458562919424,Moderate
"Trinity County, CA",15.11111111111111,93732.0,5.63,-15.11111111111111,-0.951059071106715,-1.5171736966716791,-1.5582988132250215,-0.6072397421183066,Moderate
"Trinity County, TX",16.333333333333332,64805.0,2.7,-16.333333333333332,-1.1856066028056662,0.7505791675217656,0.7356722073713098,1.921278810176976,High Priority
"Tripp County, SD",16.666666666666668,16241.0,0.343,-16.666666666666668,-1.2495741114508352,-0.41619440488525394,-0.4445907767309307,0.8049833347199045,Moderate
"Troup County, GA",9.0,85937.0,12.0521,-9.0,0.2216785873880419,-1.1300693390403578,-1.1667190285077655,-1.3883976158958073,Moderate
"Trousdale County, TN",8.0,19563.0,3.0300000000000002,-8.0,0.4135811133235476,-0.4500128579958137,-0.47880021490293884,-0.8923813282264864,Moderate
"Trujillo Alto Municipio, PR",0.0,26734.0,8.0,-0.0,1.948801320807593,1.2571492168625729,1.2480988617206874,-0.7007024590869055,Moderate
"Trumbull County, OH",11.272727272727273,276078.0,53.52850000000001,-11.272727272727273,-0.2144635170108348,-0.5353350870162233,-0.5651088792534149,-0.35064536224258014,Moderate
"Tucker County, WV",9.333333333333334,11220.0,1.9,-9.333333333333334,0.1577110787428732,0.3584536182096204,0.3390131795025891,0.18130210075971587,Moderate
"Tulare County, CA",11.367256637168142,15009971.0,2174.506,-11.367256637168142,-0.23260394082211538,-0.7309562757154733,-0.7629917019261092,-0.5303877611039938,Moderate
"Tulsa County, OK",10.66,3408730.0,367.4872,-10.66,-0.09687960566489758,0.7579218499236196,0.7430997806793415,0.8399793863442391,Moderate
"Tunica County, MS",21.666666666666668,132162.0,1.0,-21.666666666666668,-2.2090867411283637,0.6855077387902041,0.6698484687550246,2.8789352098833882,High Priority
"Tuolumne County, CA",11.590909090909092,1162787.0,265.29,-11.590909090909092,-0.27552341162667754,1.8486088332964115,1.846396516361643,2.1219199279883205,Moderate
"Turner County, GA",7.333333333333333,17210.0,1.8,-7.333333333333333,0.5415161306138847,-0.1755639454992155,-0.2011783179837205,-0.7426944485976053,Moderate
"Turner County, SD",14.0,53431.0,1.5,-14.0,-0.7378340422894865,0.6686548047579066,0.6528006930063819,1.3906347352958683,High Priority
"Tuscaloosa County, AL",7.0,429861.0,27.1505,-7.0,0.6054836392590532,0.09806753953894455,0.0756167009583141,-0.5298669383007392,Moderate
"Tuscarawas County, OH",9.74074074074074,907845.0,103.8267,-9.74074074074074,0.07952856817655624,1.2958717818630143,1.2872691096593945,1.2077405414828382,Moderate
"Tuscola County, MI",8.652173913043478,2570614.0,628.4003,-8.652173913043478,0.2884272920612612,-0.7188323876087304,-0.7507276459908464,-1.0391549380521077,Moderate
"Twiggs County, GA",20.5,11454.0,0.0,-20.5,-1.9852004608702734,0.7450053128772811,0.730033911757466,2.7152343726277395,High Priority
"Twin Falls County, ID",2.3,139751.0,8.741,-2.3,1.50742551115593,-0.19469729611668168,-0.22053287488292955,-1.7279583860388597,Moderate
"Tyler County, TX",16.0,17861.0,2.0,-16.0,-1.121639094160498,-0.06418817710849775,-0.08851490164808523,1.0331241925124126,Moderate
"Tyler County, WV",13.6,65529.0,1.2227999999999999,-13.6,-0.6610730319152842,0.09175248444837286,0.0692286356624984,0.7303016675777826,Moderate
"Tyrrell County, NC",16.0,2812.0,0.0,-16.0,-1.121639094160498,0.2522403964266774,0.2315719954911649,1.3532110896516627,Moderate
"Uinta County, WY",9.375,54561.0,14.7668,-9.375,0.14971514016222726,-0.11622904312195795,-0.1411574273864766,-0.29087256754870383,Moderate
"Uintah County, UT",11.636363636363637,170483.0,50.8,-11.636363636363637,-0.28424625371465495,0.21471318317052593,0.19361091910907524,0.4778571728237302,Moderate
"Ujae, MH",25.0,53158.0,0.0,-25.0,-2.848761827580049,1.5781180575621845,1.5727785173855393,4.421540344965589,High Priority
"Ujelang, MH",25.0,53158.0,0.0,-25.0,-2.848761827580049,0.9854496856152184,0.9732581324542237,3.8220199600342726,High Priority
"Ulster County, NY",3.5,159042.0,55.5682,-3.5,1.277142480033323,0.8691545924968965,0.8556185176340854,-0.42152396239923773,Moderate
"Umatilla County, OR",12.166666666666666,76794.0,3.0424,-12.166666666666666,-0.38601274474105934,-0.4555395260238707,-0.4843907783620343,-0.09837803362097497,Moderate
"Unicoi County, TN",7.5,91824.0,17.89,-7.5,0.5095323762913004,-0.8892408282283245,-0.9231062286039005,-1.432638604895201,Low Priority
